data,inicio,fim,titulo,local,participantes
2020-03-20,10h00,10h45,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Onyx Lorenzoni -  Ministro de Estado da Cidadania; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Marcelo Guaranys -  Secretário-Executivo do Ministério da Economia,Palácio do Planalto,
2020-03-20,11h00,12h00,Rogério Marinho -  Ministro de Estado do Desenvolvimento Regional; e Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-03-20,14h05,14h20,Marcelo Álvaro Antônio -  Ministro de Estado do Turismo; e Cuiabano Lima -  Locutor,Palácio do Planalto,
2020-03-20,14h20,14h50,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; e Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-03-20,15h00,17h10,Videoconferência com representantes da iniciativa privada,Palácio do Planalto,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República;Luiz Henrique Mandetta -  Ministro de Estado da Saúde;Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República;Senador Flávio Bolsonaro (Sem Partido/RJ);Marcelo Guaranys -  Secretário-Executivo do Ministério da Economia
2020-03-20,17h10,17h45,Coletiva à imprensa,Palácio do Planalto,Luiz Henrique Mandetta -  Ministro de Estado da Saúde;Marcelo Guaranys -  Secretário-Executivo do Ministério da Economia;José Barroso Tostes Neto -  Secretário Especial da Receita Federal do Brasil;Carlos Alexandre Jorge da Costa -  Secretário Especial de Produtividade -  Emprego e Competitividade do Ministério da Economia
2020-03-22,10h00,11h25,Luiz Henrique Mandetta -  Ministro de Estado da Saúde,Brasília/DF,
2020-03-23,09h05,09h50,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; e Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-03-23,10h00,10h45,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-03-23,10h45,11h05,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Sergio Moro -  Ministro de Estado da Justiça e Segurança Pública; Wagner Rosário -  Ministro de Estado da Controladoria-Geral da União; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; André Luiz de Almeida -  Advogado-Geral da União; e Antônio Barra Torres -  Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA,Palácio do Planalto,
2020-03-23,14h00,15h05,Hamilton Mourão -  Vice-Presidente da Presidência da República; Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Marcelo Guaranys -  Secretário-Executivo do Ministério da Economia,Palácio do Planalto,
2020-03-23,15h05,16h45,Videoconferência com Governadores do Nordeste,Palácio do Planalto,Hamilton Mourão -  Vice-Presidente da Presidência da República;Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República;Tarcísio Gomes de Freitas -  Ministro de Estado da Infraestrutura;Onyx Lorenzoni -  Ministro de Estado da Cidadania;Luiz Henrique Mandetta -  Ministro de Estado da Saúde;Marcos Pontes -  Ministro de Estado da Ciência -  Tecnologia -  Inovações e Comunicações;Ricardo Salles -  Ministro do Meio Ambiente;Rogério Marinho -  Ministro de Estado do Desenvolvimento Regional;Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República;Senador Flávio Bolsonaro (Sem Partido/RJ);Marcelo Guaranys -  Secretário-Executivo do Ministério da Economia;General de Divisão Douglas Bassoli -  Secretário-Executivo do Gabinete de Segurança Institucional;Alexandre Ramagem -  Diretor-Geral da Agência Brasileira de Inteligência – ABIN;Antônio Barra Torres -  Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA;Carlos Bolsonaro -  Vereador do Município do Rio de Janeiro/RJ
2020-03-23,16h50,17h55,Videoconferência com Governadores do Norte,Palácio do Planalto,Hamilton Mourão -  Vice-Presidente da Presidência da República;Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República;Tarcísio Gomes de Freitas -  Ministro de Estado da Infraestrutura;Onyx Lorenzoni -  Ministro de Estado da Cidadania;Luiz Henrique Mandetta -  Ministro de Estado da Saúde;Marcos Pontes -  Ministro de Estado da Ciência -  Tecnologia -  Inovações e Comunicações;Ricardo Salles -  Ministro do Meio Ambiente;Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República;Senador Flávio Bolsonaro (Sem Partido/RJ);Marcelo Guaranys -  Secretário-Executivo do Ministério da Economia;General de Divisão Douglas Bassoli -  Secretário-Executivo do Gabinete de Segurança Institucional;Alexandre Ramagem -  Diretor-Geral da Agência Brasileira de Inteligência – ABIN;Antônio Barra Torres -  Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA;Carlos Bolsonaro -  Vereador do Município do Rio de Janeiro/RJ
2020-03-23,18h05,18h15,Declaração à imprensa,Palácio do Planalto,
2020-03-24,07h30,08h05,Ricardo Salles -  Ministro de Estado do Meio Ambiente,Palácio da Alvorada,
2020-03-24,08h30,09h00,Ernesto Araújo -  Ministro de Estado das Relações Exteriores; Tereza Cristina -  Ministra de Estado da Agricultura -  Pecuária e Abastecimento Ricardo Salles -  Ministro de Estado do Meio Ambiente; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e General Douglas Bassoli -  Secretário-Executivo do Gabinete de Segurança Institucional da Presidência da República,Palácio do Planalto,
2020-03-24,09h00,09h30,Telefonema - Xi Jinping -  Presidente da República Popular da China,Palácio do Planalto,Ernesto Araújo -  Ministro de Estado das Relações Exteriores;Tereza Cristina -  Ministra de Estado da Agricultura -  Pecuária e Abastecimento;Ricardo Salles -  Ministro de Estado do Meio Ambiente
2020-03-24,09h30,10h45,Videoconferência com Governadores do Centro-Oeste,Palácio do Planalto,Hamilton Mourão -  Vice-Presidente da República;Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República;Paulo Guedes -  Ministro de Estado da Economia (via videoconferência);Tarcísio Gomes de Freitas -  Ministro de Estado da Infraestrutura;Onyx Lorenzoni -  Ministro de Estado da Cidadania;Luiz Henrique Mandetta -  Ministro de Estado da Saúde;Marcos Pontes -  Ministro de Estado da Ciência -  Tecnologia -  Inovações e Comunicações;Ricardo Salles -  Ministro de Estado do Meio Ambiente;Rogério Marinho -  Ministro de Estado do Desenvolvimento Regional;Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República;Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República;General de Divisão Douglas Bassoli -  Secretário-Executivo do Gabinete de Segurança Institucional;Mansueto Almeida -  Secretário do Tesouro Nacional (via videoconferência);Antônio Barra Torres -  Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA
2020-03-24,11h00,12h05,Videoconferência com Governadores do Sul,Palácio do Planalto,Hamilton Mourão -  Vice-Presidente da República;Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República;Paulo Guedes -  Ministro de Estado da Economia (via videoconferência);Tarcísio Gomes de Freitas -  Ministro de Estado da Infraestrutura;Onyx Lorenzoni -  Ministro de Estado da Cidadania;Luiz Henrique Mandetta -  Ministro de Estado da Saúde;Marcos Pontes -  Ministro de Estado da Ciência -  Tecnologia -  Inovações e Comunicações;Ricardo Salles -  Ministro de Estado do Meio Ambiente;Rogério Marinho -  Ministro de Estado do Desenvolvimento Regional;Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República;Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República;General de Divisão Douglas Bassoli -  Secretário-Executivo do Gabinete de Segurança Institucional;Antônio Barra Torres -  Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA;Carlos Bolsonaro -  Vereador do Município do Rio de Janeiro/RJ
2020-03-24,14h00,14h35,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Onyx Lorenzoni -  Ministro de Estado da Cidadania; Ricardo Salles -  Ministro de Estado do Meio Ambiente; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; Senador Flávio Bolsonaro (Sem Partido/RJ); Carlos Bolsonaro -  Vereador do Município do Rio de Janeiro/RJ; e Paulo César Tinga -  Ex-Jogador de Futebol,Palácio do Planalto,
2020-03-25,09h00,10h25,Videoconferência com Governadores do Sudeste,Palácio do Planalto,Hamilton Mourão -  Vice-Presidente da República;Braga Netto -  Ministro-Chefe da Casa Civil da Presidência;da República;Paulo Guedes -  Ministro de Estado da Economia (via videoconferência);Fernando Azevedo -  Ministro de Estado da Defesa;Tarcísio Freitas -  Ministro de Estado da Infraestrutura;Onyx Lorenzoni -  Ministro de Estado da Cidadania;Luiz Henrique Mandetta -  Ministro de Estado da Saúde;Marcos Pontes -  Ministro de Estado da Ciência -  Tecnologia -  Inovações e Comunicações;Ricardo Salles -  Ministro de Estado do Meio Ambiente;Rogério Marinho -  Ministro de Estado do Desenvolvimento Regional;Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República;Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República;Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República;Pedro Guimarães -  Presidente da CAIXA;Antônio Barra Torres -  Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA
2020-03-25,10h25,12h40,Hamilton Mourão -  Vice-Presidente da República; Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Sergio Moro -  Ministro de Estado da Justiça e Segurança Pública; Fernando Azevedo -  Ministro de Estado da Defesa; Onyx Lorenzoni -  Ministro de Estado da Cidadania; Marcos Pontes -  Ministro de Estado da Ciência -  Tecnologia -  Inovações e Comunicações; Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno -  Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Pedro Guimarães -  Presidente da CAIXA; e Antônio Barra Torres -  Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA,Palácio do Planalto,
2020-03-25,12h45,13h15,Senador Flávio Bolsonaro (Sem Partido/RJ); Gilson Machado -  Presidente do Instituto Brasileiro do Turismo – Embratur; Luiz Antônio Nabhan Garcia -  Secretário Especial de Assuntos Fundiários do Ministério da Agricultura -  Pecuária e Abastecimento; e Carlos Bolsonaro -  Vereador do Município do Rio de Janeiro/RJ,Palácio do Planalto,
2020-03-25,14h50,15h10,Wagner Rosário -  Ministro de Estado da Controladoria Geral da União,Palácio do Planalto,
2020-03-25,15h10,17h45,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Onyx Lorenzoni -  Ministro de Estado da Cidadania; Ricardo Salles -  Ministro de Estado do Meio Ambiente; Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República; e Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-03-25,17h55,19h35,Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República; André Luiz de Almeida -  Advogado-Geral da União; e Mauro Pereira -  Ex-Deputado Federal,Palácio do Planalto,
2020-03-26,08h30,09h00,Ernesto Araújo -  Ministro de Estado das Relações Exteriores; e Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-03-26,09h00,11h15,Videoconferência dos líderes do G20,Palácio do Planalto,Fernando Azevedo -  Ministro de Estado da Defesa;Ernesto Araújo -  Ministro de Estado das Relações Exteriores;Luiz Eduardo Ramos -  Ministro de Estado Chefe da Secretaria de Governo;Senador Flávio Bolsonaro (Sem Partido/RJ);Marcelo Guaranys -  Secretário-Executivo do Ministério da Economia
2020-03-26,11h15,11h30,Fernando Azevedo -  Ministro de Estado da Defesa,Palácio do Planalto,
2020-03-26,14h00,14h40,Sergio Moro -  Ministro de Estado da Justiça e Segurança Pública,Palácio do Planalto,
2020-03-26,15h00,16h15,Fernando Azevedo -  Ministro de Estado da Defesa Ernesto Araújo -  Ministro de Estado das Relações Exteriores Luiz Eduardo Ramos -  Ministro de Estado Chefe da Secretaria de Governo Senador Flávio Bolsonaro (Sem Partido/RJ); e Marcelo Guaranys -  Secretário-Executivo do Ministério da Economia,Palácio do Planalto,
2020-03-26,16h25,17h35,Marcelo Álvaro Antônio -  Ministro de Estado do Turismo; Rogério Marinho -  Ministro de Estado do Desenvolvimento Regional; Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República; André Luiz de Almeida -  Advogado-Geral da União; Marcelo Guaranys -  Secretário-Executivo do Ministério da Economia; e Gilson Machado -  Presidente da Embratur,Palácio do Planalto,
2020-03-27,08h50,09h15,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-03-27,09h20,09h55,Roberto Campos Neto -  Presidente do Banco Central do Brasil,Palácio do Planalto,
2020-03-27,10h00,10h35,Deputado Otoni de Paula (PSC/RJ) -  Vice-Líder do Governo na Câmara dos Deputados,Palácio do Planalto,
2020-03-27,10h50,11h05,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; e Roberto Campos Neto -  Presidente do Banco Central do Brasil,Palácio do Planalto,
2020-03-27,11h05,11h30,Roberto Campos Neto -  Presidente do Banco Central do Brasil; Gustavo Montezano -  Presidente do BNDES; e Pedro Guimarães -  Presidente da CAIXA,Palácio do Planalto,
2020-03-27,11h45,12h00,Coletiva à imprensa,Palácio do Planalto,Roberto Campos Neto -  Presidente da Banco Central do Brasil;Gustavo Montezano -  Presidente do BNDES;Pedro Guimarães -  Presidente da CAIXA
2020-03-27,14h10,14h30,Onyx Lorenzoni -  Ministro de Estado da Cidadania,Palácio do Planalto,
2020-03-27,14h30,14h50,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Fernando Azevedo -  Ministro de Estado da Defesa; e Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-03-27,14h50,15h25,Deputada Bia Kicis (PSL/DF) -  Vice-Líder do Governo no Congresso Nacional; Deputado Marcel van Hattem (NOVO/RS) -  Vice-Líder do NOVO na Câmara dos Deputados; e Deputado Paulo Eduardo Martins (PSC/RR),Palácio do Planalto,
2020-03-27,15h25,15h35,Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República,Palácio do Planalto,
2020-03-27,16h05,17h25,Entrevista por telefone a José Luiz Datena -  Apresentador da TV Band,Palácio do Planalto,
2020-03-27,17h30,17h40,Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República,Palácio do Planalto,
2020-03-28,08h00,09h20,Rogério Marinho -  Ministro de Estado do Desenvolvimento Regional; Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República; André Luiz de Almeida -  Advogado-Geral da União; e Gilmar Mendes -  Ministro do Supremo Tribunal Federal,Palácio da Alvorada,
2020-03-28,09h25,11h25,Braga Netto -  Ministro-Chefe da Casa Civil da Presidência da República; Sergio Moro -  Ministro de Estado da Justiça e Segurança Pública; Fernando Azevedo -  Ministro de Estado da Defesa; Tarcísio Freitas -  Ministro de Estado da Infraestrutura; Luiz Henrique Mandetta -  Ministro de Estado da Saúde; Rogério Marinho -  Ministro de Estado do Desenvolvimento Regional; Jorge Antonio de Oliveira -  Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos -  Ministro-Chefe da Secretaria de Governo da Presidência da República; André Luiz de Almeida -  Advogado-Geral da União; e Antônio Barra Torres -  Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA,Palácio da Alvorada,
2020-03-28,15h00,16h00,Augusto Aras -  Procurador-Geral da República,Palácio da Alvorada,
